Index,Time,DataIn,Alert,Score,PValue,SpikeMG,ChangePointMG
314,01/14/2024 15:42:00,5943,False,5943,0.36916486193367404,0,0
315,01/14/2024 15:45:00,6396,False,6396,0.31790027714993446,0,0
316,01/14/2024 15:48:00,6281,False,6281,0.3951673435113826,0,0
317,01/14/2024 15:51:00,5733,False,5733,0.23927256291379584,0,0
318,01/14/2024 15:54:00,6189,False,6189,0.4588967158839721,0,0
319,01/14/2024 15:57:00,5925,False,5925,0.3566917357249848,0,0
320,01/14/2024 16:00:00,6132,False,6132,0.4989420101060565,0,0
321,01/14/2024 16:03:00,6811,False,6811,0.10872932715433375,0,0
322,01/14/2024 16:06:00,5561,False,5561,0.1550849876840611,0,0
323,01/14/2024 16:09:00,6531,False,6531,0.236427609710692,0,0
324,01/14/2024 16:12:00,5793,False,5793,0.2738429955563104,0,0
325,01/14/2024 16:15:00,6148,False,6148,0.48780496452199423,0,0
326,01/14/2024 16:18:00,6075,False,6075,0.4603169266855952,0,0
327,01/14/2024 16:21:00,5788,False,5788,0.27085887834903677,0,0
328,01/14/2024 16:24:00,6417,False,6417,0.3028009169408203,0,0
329,01/14/2024 16:27:00,6699,False,6699,0.15223707807583653,0,0
330,01/14/2024 16:30:00,5677,False,5677,0.20915869855022462,0,0
331,01/14/2024 16:33:00,6610,False,6610,0.19447358795426412,0,0
332,01/14/2024 16:36:00,5619,False,5619,0.18119938545972536,0,0
333,01/14/2024 16:39:00,6262,False,6262,0.4075284521220337,0,0
334,01/14/2024 16:42:00,6397,False,6397,0.3172617482835185,0,0
335,01/14/2024 16:45:00,5466,False,5466,0.11843956674616685,0,0
336,01/14/2024 16:48:00,8467,False,8467,7.866191658489896E-06,1,0
337,01/14/2024 16:51:00,5391,False,5391,0.10036922044182828,0,0
338,01/14/2024 16:54:00,6642,False,6642,0.1874050218700773,0,0
339,01/14/2024 16:57:00,6021,False,6021,0.4244296982807416,0,0
340,01/14/2024 17:00:00,5862,False,5862,0.3215772367930043,0,0
341,01/14/2024 17:03:00,6169,False,6169,0.4734785930869363,0,0
342,01/14/2024 17:06:00,6361,False,6361,0.34486545781402955,0,0
343,01/14/2024 17:09:00,6415,False,6415,0.3112673767210089,0,0
344,01/14/2024 17:12:00,5983,False,5983,0.39802265320360086,0,0
345,01/14/2024 17:15:00,6604,False,6604,0.20510847258535753,0,0
